"id";"id_pegawai";"kode_jabatan";"jenis";"jumlah";"valid_from";"valid_to"
153;PGW120;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
369;PGW119;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
622;PGW119;JB02;TRANSPORTASI;1000000.0;2020-01-01;
488;PGW119;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
1247;PGW118;JB03;TRANSPORTASI;1500200.0;2000-01-01;2010-12-31
703;PGW118;JB02;TRANSPORTASI;1000000.0;2020-01-01;
947;PGW118;JB03;TRANSPORTASI;4500900.0;2011-01-01;2019-12-31
994;PGW117;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
1713;PGW117;JB04;TRANSPORTASI;400000.0;2020-01-01;
897;PGW117;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
1251;PGW116;JB03;TRANSPORTASI;4500000.0;2020-01-01;
1065;PGW116;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
1187;PGW116;JB03;TRANSPORTASI;4500900.0;2011-01-01;2019-12-31
229;PGW115;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
164;PGW115;JB01;TRANSPORTASI;500000.0;2020-01-01;
1674;PGW115;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
1737;PGW114;JB04;TRANSPORTASI;400400.0;2000-01-01;2010-12-31
1542;PGW114;JB04;TRANSPORTASI;600000.0;2020-01-01;
1173;PGW114;JB03;TRANSPORTASI;3000600.0;2011-01-01;2019-12-31
884;PGW113;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
1124;PGW113;JB03;TRANSPORTASI;3000000.0;2020-01-01;
746;PGW113;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
474;PGW112;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
1763;PGW112;JB04;TRANSPORTASI;200000.0;2020-01-01;
985;PGW112;JB03;TRANSPORTASI;3000600.0;2011-01-01;2019-12-31
1500;PGW111;JB04;TRANSPORTASI;800000.0;2020-01-01;
481;PGW111;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
1559;PGW111;JB04;TRANSPORTASI;200300.0;2011-01-01;2019-12-31
696;PGW110;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
697;PGW110;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
1483;PGW110;JB04;TRANSPORTASI;800000.0;2020-01-01;
1732;PGW109;JB04;TRANSPORTASI;400600.0;2011-01-01;2019-12-31
1611;PGW109;JB04;TRANSPORTASI;800800.0;2000-01-01;2010-12-31
666;PGW109;JB02;TRANSPORTASI;1000000.0;2020-01-01;
184;PGW108;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
53;PGW108;JB01;TRANSPORTASI;1500900.0;2011-01-01;2019-12-31
953;PGW108;JB03;TRANSPORTASI;1500000.0;2020-01-01;
1644;PGW107;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
1324;PGW107;JB03;TRANSPORTASI;1500200.0;2000-01-01;2010-12-31
1155;PGW107;JB03;TRANSPORTASI;1500000.0;2020-01-01;
157;PGW106;JB01;TRANSPORTASI;1500000.0;2020-01-01;
1663;PGW106;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
1315;PGW106;JB03;TRANSPORTASI;4500600.0;2000-01-01;2010-12-31
1779;PGW105;JB04;TRANSPORTASI;400400.0;2000-01-01;2010-12-31
589;PGW105;JB02;TRANSPORTASI;1000000.0;2020-01-01;
1074;PGW105;JB03;TRANSPORTASI;3000600.0;2011-01-01;2019-12-31
245;PGW104;JB01;TRANSPORTASI;500000.0;2020-01-01;
1242;PGW104;JB03;TRANSPORTASI;3000600.0;2011-01-01;2019-12-31
1291;PGW104;JB03;TRANSPORTASI;1500200.0;2000-01-01;2010-12-31
591;PGW103;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
1572;PGW103;JB04;TRANSPORTASI;400000.0;2020-01-01;
487;PGW103;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
519;PGW102;JB02;TRANSPORTASI;3000000.0;2020-01-01;
570;PGW102;JB02;TRANSPORTASI;2000600.0;2011-01-01;2019-12-31
959;PGW102;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
975;PGW101;JB03;TRANSPORTASI;4500900.0;2011-01-01;2019-12-31
397;PGW101;JB01;TRANSPORTASI;500000.0;2020-01-01;
319;PGW101;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
391;PGW100;JB01;TRANSPORTASI;1500000.0;2020-01-01;
1753;PGW100;JB04;TRANSPORTASI;400400.0;2000-01-01;2010-12-31
1317;PGW100;JB03;TRANSPORTASI;1500300.0;2011-01-01;2019-12-31
1537;PGW099;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
212;PGW099;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
761;PGW099;JB02;TRANSPORTASI;2000000.0;2020-01-01;
1578;PGW098;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
1414;PGW098;JB04;TRANSPORTASI;200000.0;2020-01-01;
717;PGW098;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
1647;PGW097;JB04;TRANSPORTASI;600000.0;2020-01-01;
1450;PGW097;JB04;TRANSPORTASI;800800.0;2000-01-01;2010-12-31
337;PGW097;JB01;TRANSPORTASI;500300.0;2011-01-01;2019-12-31
1211;PGW096;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
1530;PGW096;JB04;TRANSPORTASI;600000.0;2020-01-01;
363;PGW096;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
1029;PGW095;JB03;TRANSPORTASI;1500200.0;2000-01-01;2010-12-31
1197;PGW095;JB03;TRANSPORTASI;1500300.0;2011-01-01;2019-12-31
1507;PGW095;JB04;TRANSPORTASI;800000.0;2020-01-01;
1709;PGW094;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
1437;PGW094;JB04;TRANSPORTASI;800800.0;2000-01-01;2010-12-31
977;PGW094;JB03;TRANSPORTASI;4500000.0;2020-01-01;
1296;PGW093;JB03;TRANSPORTASI;1500200.0;2000-01-01;2010-12-31
409;PGW093;JB01;TRANSPORTASI;500300.0;2011-01-01;2019-12-31
1531;PGW093;JB04;TRANSPORTASI;600000.0;2020-01-01;
862;PGW092;JB02;TRANSPORTASI;1000300.0;2011-01-01;2019-12-31
1625;PGW092;JB04;TRANSPORTASI;800000.0;2020-01-01;
217;PGW092;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
86;PGW091;JB01;TRANSPORTASI;1500000.0;2020-01-01;
439;PGW091;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
1202;PGW091;JB03;TRANSPORTASI;3000600.0;2011-01-01;2019-12-31
542;PGW090;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
1372;PGW090;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
886;PGW090;JB02;TRANSPORTASI;1000000.0;2020-01-01;
1056;PGW089;JB03;TRANSPORTASI;4500000.0;2020-01-01;
1742;PGW089;JB04;TRANSPORTASI;200300.0;2011-01-01;2019-12-31
763;PGW089;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
1769;PGW088;JB04;TRANSPORTASI;800000.0;2020-01-01;
806;PGW088;JB02;TRANSPORTASI;2000600.0;2011-01-01;2019-12-31
543;PGW088;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
1700;PGW087;JB04;TRANSPORTASI;600600.0;2000-01-01;2010-12-31
58;PGW087;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
359;PGW087;JB01;TRANSPORTASI;500000.0;2020-01-01;
640;PGW086;JB02;TRANSPORTASI;3000000.0;2020-01-01;
162;PGW086;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
1503;PGW086;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
1657;PGW085;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
382;PGW085;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
485;PGW085;JB02;TRANSPORTASI;1000000.0;2020-01-01;
1739;PGW084;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
904;PGW084;JB03;TRANSPORTASI;4500000.0;2020-01-01;
1514;PGW084;JB04;TRANSPORTASI;800800.0;2000-01-01;2010-12-31
1467;PGW083;JB04;TRANSPORTASI;400000.0;2020-01-01;
775;PGW083;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
765;PGW083;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
1140;PGW082;JB03;TRANSPORTASI;1500300.0;2011-01-01;2019-12-31
234;PGW082;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
1627;PGW082;JB04;TRANSPORTASI;800000.0;2020-01-01;
1071;PGW081;JB03;TRANSPORTASI;3000600.0;2011-01-01;2019-12-31
1062;PGW081;JB03;TRANSPORTASI;4500000.0;2020-01-01;
562;PGW081;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
1673;PGW080;JB04;TRANSPORTASI;400400.0;2000-01-01;2010-12-31
529;PGW080;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
243;PGW080;JB01;TRANSPORTASI;1500000.0;2020-01-01;
883;PGW079;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
1745;PGW079;JB04;TRANSPORTASI;200000.0;2020-01-01;
1554;PGW079;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
1040;PGW078;JB03;TRANSPORTASI;3000600.0;2011-01-01;2019-12-31
1107;PGW078;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
1378;PGW078;JB04;TRANSPORTASI;600000.0;2020-01-01;
585;PGW077;JB02;TRANSPORTASI;2000600.0;2011-01-01;2019-12-31
39;PGW077;JB01;TRANSPORTASI;1500000.0;2020-01-01;
80;PGW077;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
432;PGW076;JB01;TRANSPORTASI;500300.0;2011-01-01;2019-12-31
1532;PGW076;JB04;TRANSPORTASI;600000.0;2020-01-01;
1169;PGW076;JB03;TRANSPORTASI;1500200.0;2000-01-01;2010-12-31
194;PGW075;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
949;PGW075;JB03;TRANSPORTASI;1500000.0;2020-01-01;
1569;PGW075;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
1122;PGW074;JB03;TRANSPORTASI;4500600.0;2000-01-01;2010-12-31
271;PGW074;JB01;TRANSPORTASI;1500000.0;2020-01-01;
324;PGW074;JB01;TRANSPORTASI;1500900.0;2011-01-01;2019-12-31
1024;PGW073;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
1710;PGW073;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
1139;PGW073;JB03;TRANSPORTASI;4500000.0;2020-01-01;
1679;PGW072;JB04;TRANSPORTASI;600600.0;2000-01-01;2010-12-31
1734;PGW072;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
148;PGW072;JB01;TRANSPORTASI;500000.0;2020-01-01;
459;PGW071;JB01;TRANSPORTASI;1000000.0;2020-01-01;
1310;PGW071;JB03;TRANSPORTASI;4500600.0;2000-01-01;2010-12-31
1718;PGW071;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
511;PGW070;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
1545;PGW070;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
948;PGW070;JB03;TRANSPORTASI;1500000.0;2020-01-01;
597;PGW069;JB02;TRANSPORTASI;1000000.0;2020-01-01;
555;PGW069;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
14;PGW069;JB01;TRANSPORTASI;1500900.0;2011-01-01;2019-12-31
484;PGW068;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
257;PGW068;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
276;PGW068;JB01;TRANSPORTASI;1500000.0;2020-01-01;
1162;PGW067;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
1434;PGW067;JB04;TRANSPORTASI;200000.0;2020-01-01;
1760;PGW067;JB04;TRANSPORTASI;400600.0;2011-01-01;2019-12-31
1015;PGW066;JB03;TRANSPORTASI;1500000.0;2020-01-01;
685;PGW066;JB02;TRANSPORTASI;2000600.0;2011-01-01;2019-12-31
47;PGW066;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
1416;PGW065;JB04;TRANSPORTASI;400600.0;2011-01-01;2019-12-31
44;PGW065;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
81;PGW065;JB01;TRANSPORTASI;1500000.0;2020-01-01;
688;PGW064;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
1345;PGW064;JB03;TRANSPORTASI;3000000.0;2020-01-01;
1577;PGW064;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
141;PGW063;JB01;TRANSPORTASI;1000000.0;2020-01-01;
559;PGW063;JB02;TRANSPORTASI;2000600.0;2011-01-01;2019-12-31
550;PGW063;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
797;PGW062;JB02;TRANSPORTASI;1000000.0;2020-01-01;
354;PGW062;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
1365;PGW062;JB03;TRANSPORTASI;1500300.0;2011-01-01;2019-12-31
1214;PGW061;JB03;TRANSPORTASI;1500000.0;2020-01-01;
177;PGW061;JB01;TRANSPORTASI;1500900.0;2011-01-01;2019-12-31
863;PGW061;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
75;PGW060;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
576;PGW060;JB02;TRANSPORTASI;2000000.0;2020-01-01;
437;PGW060;JB01;TRANSPORTASI;500300.0;2011-01-01;2019-12-31
745;PGW059;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
970;PGW059;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
755;PGW059;JB02;TRANSPORTASI;1000000.0;2020-01-01;
1535;PGW058;JB04;TRANSPORTASI;400000.0;2020-01-01;
961;PGW058;JB03;TRANSPORTASI;4500600.0;2000-01-01;2010-12-31
489;PGW058;JB02;TRANSPORTASI;1000300.0;2011-01-01;2019-12-31
84;PGW057;JB01;TRANSPORTASI;500000.0;2020-01-01;
1543;PGW057;JB04;TRANSPORTASI;800800.0;2000-01-01;2010-12-31
921;PGW057;JB03;TRANSPORTASI;4500900.0;2011-01-01;2019-12-31
843;PGW056;JB02;TRANSPORTASI;1000300.0;2011-01-01;2019-12-31
1748;PGW056;JB04;TRANSPORTASI;200200.0;2000-01-01;2010-12-31
156;PGW056;JB01;TRANSPORTASI;1500000.0;2020-01-01;
875;PGW055;JB02;TRANSPORTASI;1000000.0;2020-01-01;
1643;PGW055;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
537;PGW055;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
457;PGW054;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
1407;PGW054;JB04;TRANSPORTASI;200000.0;2020-01-01;
1098;PGW054;JB03;TRANSPORTASI;1500300.0;2011-01-01;2019-12-31
584;PGW053;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
1239;PGW053;JB03;TRANSPORTASI;3000000.0;2020-01-01;
1796;PGW053;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
191;PGW052;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
31;PGW052;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
1598;PGW052;JB04;TRANSPORTASI;200000.0;2020-01-01;
1125;PGW051;JB03;TRANSPORTASI;4500600.0;2000-01-01;2010-12-31
1418;PGW051;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
1413;PGW051;JB04;TRANSPORTASI;800000.0;2020-01-01;
1337;PGW050;JB03;TRANSPORTASI;1500000.0;2020-01-01;
1785;PGW050;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
1264;PGW050;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
1574;PGW049;JB04;TRANSPORTASI;200300.0;2011-01-01;2019-12-31
642;PGW049;JB02;TRANSPORTASI;2000000.0;2020-01-01;
1287;PGW049;JB03;TRANSPORTASI;4500600.0;2000-01-01;2010-12-31
1109;PGW048;JB03;TRANSPORTASI;4500900.0;2011-01-01;2019-12-31
1724;PGW048;JB04;TRANSPORTASI;600600.0;2000-01-01;2010-12-31
199;PGW048;JB01;TRANSPORTASI;1000000.0;2020-01-01;
180;PGW047;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
1600;PGW047;JB04;TRANSPORTASI;400600.0;2011-01-01;2019-12-31
1721;PGW047;JB04;TRANSPORTASI;200000.0;2020-01-01;
1121;PGW046;JB03;TRANSPORTASI;1500200.0;2000-01-01;2010-12-31
872;PGW046;JB02;TRANSPORTASI;3000000.0;2020-01-01;
716;PGW046;JB02;TRANSPORTASI;1000300.0;2011-01-01;2019-12-31
945;PGW045;JB03;TRANSPORTASI;3000000.0;2020-01-01;
1728;PGW045;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
982;PGW045;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
1486;PGW044;JB04;TRANSPORTASI;800000.0;2020-01-01;
1163;PGW044;JB03;TRANSPORTASI;4500600.0;2000-01-01;2010-12-31
981;PGW044;JB03;TRANSPORTASI;3000600.0;2011-01-01;2019-12-31
1551;PGW043;JB04;TRANSPORTASI;800800.0;2000-01-01;2010-12-31
568;PGW043;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
909;PGW043;JB03;TRANSPORTASI;3000000.0;2020-01-01;
1258;PGW042;JB03;TRANSPORTASI;1500200.0;2000-01-01;2010-12-31
1446;PGW042;JB04;TRANSPORTASI;200300.0;2011-01-01;2019-12-31
638;PGW042;JB02;TRANSPORTASI;2000000.0;2020-01-01;
1746;PGW041;JB04;TRANSPORTASI;400600.0;2011-01-01;2019-12-31
174;PGW041;JB01;TRANSPORTASI;1500000.0;2020-01-01;
117;PGW041;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
1789;PGW040;JB04;TRANSPORTASI;800000.0;2020-01-01;
1464;PGW040;JB04;TRANSPORTASI;800800.0;2000-01-01;2010-12-31
297;PGW040;JB01;TRANSPORTASI;1500900.0;2011-01-01;2019-12-31
627;PGW039;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
1336;PGW039;JB03;TRANSPORTASI;4500600.0;2000-01-01;2010-12-31
380;PGW039;JB01;TRANSPORTASI;500000.0;2020-01-01;
803;PGW038;JB02;TRANSPORTASI;3000000.0;2020-01-01;
524;PGW038;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
283;PGW038;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
1626;PGW037;JB04;TRANSPORTASI;600000.0;2020-01-01;
329;PGW037;JB01;TRANSPORTASI;1500600.0;2000-01-01;2010-12-31
370;PGW037;JB01;TRANSPORTASI;500300.0;2011-01-01;2019-12-31
1755;PGW036;JB04;TRANSPORTASI;800000.0;2020-01-01;
154;PGW036;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
527;PGW036;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
1725;PGW035;JB04;TRANSPORTASI;400600.0;2011-01-01;2019-12-31
307;PGW035;JB01;TRANSPORTASI;500000.0;2020-01-01;
877;PGW035;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
1787;PGW034;JB04;TRANSPORTASI;400400.0;2000-01-01;2010-12-31
147;PGW034;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
42;PGW034;JB01;TRANSPORTASI;1000000.0;2020-01-01;
1063;PGW033;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
660;PGW033;JB02;TRANSPORTASI;2000600.0;2011-01-01;2019-12-31
1386;PGW033;JB04;TRANSPORTASI;800000.0;2020-01-01;
1458;PGW032;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
1311;PGW032;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
1680;PGW032;JB04;TRANSPORTASI;200000.0;2020-01-01;
558;PGW031;JB02;TRANSPORTASI;1000300.0;2011-01-01;2019-12-31
100;PGW031;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
782;PGW031;JB02;TRANSPORTASI;1000000.0;2020-01-01;
219;PGW030;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
1022;PGW030;JB03;TRANSPORTASI;1500300.0;2011-01-01;2019-12-31
126;PGW030;JB01;TRANSPORTASI;500000.0;2020-01-01;
388;PGW029;JB01;TRANSPORTASI;500000.0;2020-01-01;
401;PGW029;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
371;PGW029;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
486;PGW028;JB02;TRANSPORTASI;2000600.0;2011-01-01;2019-12-31
394;PGW028;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
1093;PGW028;JB03;TRANSPORTASI;1500000.0;2020-01-01;
646;PGW027;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
871;PGW027;JB02;TRANSPORTASI;3000900.0;2011-01-01;2019-12-31
579;PGW027;JB02;TRANSPORTASI;3000000.0;2020-01-01;
1792;PGW026;JB04;TRANSPORTASI;200200.0;2000-01-01;2010-12-31
1557;PGW026;JB04;TRANSPORTASI;801200.0;2011-01-01;2019-12-31
665;PGW026;JB02;TRANSPORTASI;2000000.0;2020-01-01;
1329;PGW025;JB03;TRANSPORTASI;1500200.0;2000-01-01;2010-12-31
694;PGW025;JB02;TRANSPORTASI;1000000.0;2020-01-01;
801;PGW025;JB02;TRANSPORTASI;1000300.0;2011-01-01;2019-12-31
450;PGW024;JB01;TRANSPORTASI;1500000.0;2020-01-01;
718;PGW024;JB02;TRANSPORTASI;1000300.0;2011-01-01;2019-12-31
1782;PGW024;JB04;TRANSPORTASI;600600.0;2000-01-01;2010-12-31
116;PGW023;JB01;TRANSPORTASI;500000.0;2020-01-01;
1552;PGW023;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
1334;PGW023;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
231;PGW022;JB01;TRANSPORTASI;500000.0;2020-01-01;
525;PGW022;JB02;TRANSPORTASI;2000600.0;2011-01-01;2019-12-31
677;PGW022;JB02;TRANSPORTASI;1000200.0;2000-01-01;2010-12-31
188;PGW021;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
657;PGW021;JB02;TRANSPORTASI;3000000.0;2020-01-01;
113;PGW021;JB01;TRANSPORTASI;500300.0;2011-01-01;2019-12-31
201;PGW020;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
195;PGW020;JB01;TRANSPORTASI;500000.0;2020-01-01;
109;PGW020;JB01;TRANSPORTASI;1000400.0;2000-01-01;2010-12-31
99;PGW019;JB01;TRANSPORTASI;500300.0;2011-01-01;2019-12-31
915;PGW019;JB03;TRANSPORTASI;4500600.0;2000-01-01;2010-12-31
1281;PGW019;JB03;TRANSPORTASI;3000000.0;2020-01-01;
844;PGW018;JB02;TRANSPORTASI;2000000.0;2020-01-01;
1096;PGW018;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
1045;PGW018;JB03;TRANSPORTASI;4500900.0;2011-01-01;2019-12-31
423;PGW017;JB01;TRANSPORTASI;1000000.0;2020-01-01;
135;PGW017;JB01;TRANSPORTASI;500300.0;2011-01-01;2019-12-31
1205;PGW017;JB03;TRANSPORTASI;1500200.0;2000-01-01;2010-12-31
567;PGW016;JB02;TRANSPORTASI;1000300.0;2011-01-01;2019-12-31
1302;PGW016;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
692;PGW016;JB02;TRANSPORTASI;1000000.0;2020-01-01;
1539;PGW015;JB04;TRANSPORTASI;800000.0;2020-01-01;
1219;PGW015;JB03;TRANSPORTASI;4500600.0;2000-01-01;2010-12-31
1461;PGW015;JB04;TRANSPORTASI;600900.0;2011-01-01;2019-12-31
325;PGW014;JB01;TRANSPORTASI;1000000.0;2020-01-01;
1082;PGW014;JB03;TRANSPORTASI;4500600.0;2000-01-01;2010-12-31
1083;PGW014;JB03;TRANSPORTASI;4500900.0;2011-01-01;2019-12-31
653;PGW013;JB02;TRANSPORTASI;3000600.0;2000-01-01;2010-12-31
1534;PGW013;JB04;TRANSPORTASI;400600.0;2011-01-01;2019-12-31
739;PGW013;JB02;TRANSPORTASI;3000000.0;2020-01-01;
168;PGW012;JB01;TRANSPORTASI;1500900.0;2011-01-01;2019-12-31
632;PGW012;JB02;TRANSPORTASI;2000000.0;2020-01-01;
492;PGW012;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
561;PGW011;JB02;TRANSPORTASI;1000300.0;2011-01-01;2019-12-31
1678;PGW011;JB04;TRANSPORTASI;200000.0;2020-01-01;
1582;PGW011;JB04;TRANSPORTASI;800800.0;2000-01-01;2010-12-31
995;PGW010;JB03;TRANSPORTASI;3000600.0;2011-01-01;2019-12-31
1541;PGW010;JB04;TRANSPORTASI;600000.0;2020-01-01;
335;PGW010;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
569;PGW009;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
340;PGW009;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
351;PGW009;JB01;TRANSPORTASI;1000000.0;2020-01-01;
1009;PGW008;JB03;TRANSPORTASI;3000600.0;2011-01-01;2019-12-31
1154;PGW008;JB03;TRANSPORTASI;4500000.0;2020-01-01;
628;PGW008;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
1356;PGW007;JB03;TRANSPORTASI;1500300.0;2011-01-01;2019-12-31
882;PGW007;JB02;TRANSPORTASI;2000400.0;2000-01-01;2010-12-31
1451;PGW007;JB04;TRANSPORTASI;600000.0;2020-01-01;
448;PGW006;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
89;PGW006;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
554;PGW006;JB02;TRANSPORTASI;3000000.0;2020-01-01;
1289;PGW005;JB03;TRANSPORTASI;4500900.0;2011-01-01;2019-12-31
1609;PGW005;JB04;TRANSPORTASI;400400.0;2000-01-01;2010-12-31
984;PGW005;JB03;TRANSPORTASI;4500000.0;2020-01-01;
823;PGW004;JB02;TRANSPORTASI;1000300.0;2011-01-01;2019-12-31
1294;PGW004;JB03;TRANSPORTASI;1500000.0;2020-01-01;
1230;PGW004;JB03;TRANSPORTASI;3000400.0;2000-01-01;2010-12-31
124;PGW003;JB01;TRANSPORTASI;500200.0;2000-01-01;2010-12-31
532;PGW003;JB02;TRANSPORTASI;2000000.0;2020-01-01;
97;PGW003;JB01;TRANSPORTASI;1000600.0;2011-01-01;2019-12-31
819;PGW002;JB02;TRANSPORTASI;2000600.0;2011-01-01;2019-12-31
1141;PGW002;JB03;TRANSPORTASI;1500000.0;2020-01-01;
1477;PGW002;JB04;TRANSPORTASI;600600.0;2000-01-01;2010-12-31
1684;PGW001;JB04;TRANSPORTASI;400000.0;2020-01-01;
